TIMESTAMP,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TOTALTRADES,ISIN
2020-01-22,SITINET,BE,1.6,1.7,1.6,1.6,1.6,1.65,715321,1153657.4,148,INE965H01011
2020-01-22,SIYSIL,EQ,256.0,258.45,243.15,245.25,245.9,254.35,8626,2158313.8,750,INE076B01028
2020-01-22,SJVN,EQ,26.9,26.9,25.7,25.85,25.85,26.7,1792943,46688181.55,3801,INE002L01015
2020-01-22,SKFINDIA,EQ,2182.15,2204.75,2152.1,2180.1,2183.0,2182.1,1312,2868774.7,323,INE640A01023
2020-01-22,SKIL,BE,4.8,5.25,4.75,5.15,5.15,5.0,8704,41759.9,14,INE429F01012
2020-01-22,SKIPPER,EQ,49.55,50.5,49.35,49.5,49.7,49.85,37421,1865108.05,478,INE439E01022
2020-01-22,SKMEGGPROD,EQ,36.85,36.9,35.25,35.55,35.7,36.4,20307,732263.65,392,INE411D01015
2020-01-22,SKSTEXTILE,SM,37.0,37.0,37.0,37.0,37.0,38.0,1000,37000.0,1,INE507Y01016
2020-01-22,SMARTLINK,EQ,84.45,85.4,81.75,82.3,81.9,83.2,2080,174541.1,112,INE178C01020
2020-01-22,SMLISUZU,EQ,599.7,600.0,582.1,586.65,586.0,595.45,21866,12943040.85,1613,INE294B01019
2020-01-22,SMSLIFE,EQ,277.3,282.2,272.0,273.4,272.1,279.6,2596,714227.7,397,INE320X01016
2020-01-22,SMSPHARMA,EQ,46.65,49.4,46.6,47.85,48.25,46.8,36494,1761246.55,306,INE812G01025
2020-01-22,SNOWMAN,EQ,42.1,42.7,42.1,42.6,42.6,42.6,1605000,68241127.85,4609,INE734N01019
2020-01-22,SOBHA,EQ,446.5,449.65,438.0,440.1,440.05,444.0,114910,50707158.1,5758,INE671H01015
2020-01-22,SOFTTECH,SM,62.3,62.3,62.3,62.3,62.3,61.3,3200,199360.0,1,INE728Z01015
2020-01-22,SOLARA,EQ,438.85,438.85,425.5,425.85,428.0,429.15,8220,3521263.85,1908,INE624Z01016
2020-01-22,SOLARINDS,EQ,1173.0,1179.95,1155.0,1161.65,1170.0,1160.85,4375,5117402.3,544,INE343H01029
2020-01-22,SOMANYCERA,EQ,232.8,232.8,225.5,226.15,226.3,228.45,31596,7183742.65,778,INE355A01028
2020-01-22,SOMATEX,EQ,3.15,3.3,3.15,3.3,3.3,3.3,151,486.9,3,INE314C01013
2020-01-22,SOMICONVEY,EQ,16.9,18.0,15.6,16.9,16.6,16.95,214666,3695672.85,665,INE323J01019
2020-01-22,SONAHISONA,SM,10.2,12.5,10.1,12.5,12.5,12.5,170000,1784000.0,17,INE06MH01016
2020-01-22,SONATSOFTW,EQ,334.7,335.5,329.4,332.5,332.0,332.3,43419,14417252.45,2290,INE269A01021
2020-01-22,SORILINFRA,EQ,136.15,136.15,127.55,130.6,130.0,129.7,225482,30217438.95,4016,INE034H01016
2020-01-22,SOTL,EQ,899.4,907.0,858.4,878.0,884.0,885.0,1081,947375.35,449,INE035D01012
2020-01-22,SOUTHBANK,EQ,11.2,11.3,11.05,11.1,11.05,11.15,3226322,36012912.4,3859,INE683A01023
2020-01-22,SOUTHWEST,EQ,19.0,19.0,18.7,18.95,19.0,19.1,3676,69098.2,26,INE980Y01015
2020-01-22,SPAL,EQ,208.0,213.85,196.6,200.0,202.4,208.0,26372,5350903.25,1105,INE212I01016
2020-01-22,SPANDANA,EQ,1036.55,1040.4,1009.75,1015.85,1013.0,1025.05,32441,33175015.65,1864,INE572J01011
2020-01-22,SPARC,EQ,186.7,188.9,181.35,182.5,182.05,186.15,479831,88401456.9,7212,INE232I01014
2020-01-22,SPCENET,BE,1.15,1.15,1.15,1.15,1.15,1.15,2200,2530.0,4,INE970N01027
2020-01-22,SPECIALITY,EQ,67.8,70.5,66.55,67.55,67.8,66.6,2573259,175932417.85,16433,INE247M01014
2020-01-22,SPENCERS,EQ,91.8,103.4,90.55,94.8,94.75,89.7,16951067,1650751495.5,124751,INE020801028
2020-01-22,SPENTEX,BE,0.35,0.35,0.3,0.3,0.3,0.35,49916,15335.35,33,INE376C01020
2020-01-22,SPIC,EQ,21.95,22.0,21.35,21.8,21.8,21.9,26578,576872.95,235,INE147A01011
2020-01-22,SPICEJET,EQ,102.0,102.0,97.5,97.85,97.75,101.65,3258600,320681375.3,51876,INE285B01017
2020-01-22,SPLIL,EQ,33.55,35.0,33.55,33.65,33.55,34.2,23436,798121.75,254,INE978G01016
2020-01-22,SPMLINFRA,EQ,14.65,14.65,13.35,13.35,13.35,14.05,28729,396404.95,147,INE937A01023
2020-01-22,SPTL,BE,1.05,1.15,1.05,1.15,1.15,1.1,998435,1122289.35,426,INE501W01021
2020-01-22,SPYL,BE,0.25,0.3,0.25,0.3,0.3,0.3,15421,4107.0,21,INE268L01020
2020-01-22,SREEL,EQ,184.0,184.0,171.1,173.05,172.0,176.8,3557,621239.45,143,INE099F01013
2020-01-22,SREINFRA,EQ,11.0,11.3,10.65,10.75,10.7,10.3,3590802,39463472.05,4813,INE872A01014
2020-01-22,SRF,EQ,3629.0,3638.6,3600.9,3610.4,3606.15,3609.6,91319,330775570.35,9687,INE647A01010
2020-01-22,SRHHYPOLTD,EQ,133.8,133.8,123.0,125.75,123.0,127.2,2057,262008.8,71,INE917H01012
2020-01-22,SRIPIPES,EQ,202.15,203.55,197.55,198.1,197.8,200.7,47291,9475809.55,1310,INE943C01027
2020-01-22,SRTRANSFIN,EQ,1096.2,1096.2,1071.65,1075.05,1077.0,1089.4,466425,503717587.0,22110,INE721A01013
2020-01-22,SSINFRA,SM,10.3,10.35,9.9,10.35,10.35,9.9,18000,183450.0,6,INE182Z01015
2020-01-22,SSWL,EQ,750.35,757.65,750.35,753.95,753.95,757.5,3557,2680922.7,190,INE802C01017
2020-01-22,STAMPEDE,EQ,0.45,0.45,0.4,0.4,0.45,0.45,303620,134821.8,102,INE224E01028
2020-01-22,STAR,EQ,395.8,399.6,394.3,396.35,395.65,392.3,485275,193031173.5,9383,INE939A01011
2020-01-22,STARCEMENT,EQ,91.0,91.2,89.05,89.3,89.4,90.7,93230,8379089.5,1422,INE460H01021
2020-01-22,STARPAPER,EQ,136.25,136.7,132.5,133.15,133.6,135.5,91794,12306507.95,2043,INE733A01018
2020-01-22,STCINDIA,EQ,48.95,50.5,48.55,48.65,48.9,48.95,20062,985753.4,343,INE655A01013
2020-01-22,STEELCITY,EQ,31.0,32.35,31.0,32.2,32.2,30.4,8965,283830.6,63,INE395H01011
2020-01-22,STEELXIND,BE,24.95,24.95,24.0,24.0,24.8,24.0,6468,155760.55,48,INE503B01013
2020-01-22,STEL,EQ,74.0,74.0,70.1,72.15,72.1,72.0,15790,1137544.2,343,INE577L01016
2020-01-22,STERTOOLS,EQ,235.15,246.0,235.15,238.0,237.95,239.15,11925,2862408.1,503,INE334A01023
2020-01-22,STINDIA,EQ,4.15,4.35,3.95,4.3,4.3,4.15,1976,8304.8,19,INE090C01019
2020-01-22,STRTECH,EQ,132.5,133.8,127.35,129.5,129.0,131.25,1319222,171249664.4,12712,INE089C01029
2020-01-22,SUBCAPCITY,BE,9.9,9.9,9.9,9.9,9.9,10.4,3544,35085.6,7,INE845C01016
2020-01-22,SUBEX,EQ,6.25,6.35,6.25,6.25,6.25,6.25,238446,1497978.25,174,INE754A01014
2020-01-22,SUBROS,EQ,282.15,288.8,282.15,285.35,284.5,286.45,30921,8841095.15,1106,INE287B01021
2020-01-22,SUDARSCHEM,EQ,485.25,494.9,472.0,477.65,476.05,486.35,244147,117625387.5,7267,INE659A01023
2020-01-22,SUMEETINDS,BE,1.8,1.85,1.75,1.75,1.75,1.8,16108,28952.85,26,INE235C01010
2020-01-22,SUMIT,BE,18.05,18.05,17.2,18.0,18.0,18.05,2680,48047.5,4,INE748Z01013
2020-01-22,SUMMITSEC,EQ,446.6,454.55,435.0,438.4,444.9,457.0,1675,744979.95,371,INE519C01017
2020-01-22,SUNCLAYLTD,EQ,2286.3,2321.6,2228.0,2238.75,2236.0,2277.65,8091,18261180.85,333,INE105A01035
2020-01-22,SUNDARAM,EQ,1.45,1.55,1.45,1.5,1.5,1.5,279748,418588.45,171,INE108E01023
2020-01-22,SUNDARMFIN,EQ,1665.25,1684.5,1651.05,1659.5,1660.0,1662.2,106935,178536923.0,918,INE660A01013
2020-01-22,SUNDARMHLD,EQ,70.0,70.9,69.0,69.45,69.85,68.45,18941,1325623.25,334,INE202Z01029
2020-01-22,SUNDRMBRAK,EQ,321.95,321.95,310.0,312.9,314.0,312.4,1773,557859.25,132,INE073D01013
2020-01-22,SUNDRMFAST,EQ,497.1,516.25,497.1,505.05,506.45,500.25,49118,24970913.15,2884,INE387A01021
2020-01-22,SUNFLAG,EQ,44.7,44.9,42.15,42.6,42.75,44.25,289313,12442060.6,3875,INE947A01014
2020-01-22,SUNPHARMA,EQ,448.4,453.85,445.35,446.3,447.0,447.4,3412716,1533074064.6,52067,INE044A01036
2020-01-22,SUNTECK,EQ,396.0,399.6,380.0,381.3,380.0,396.2,226963,88417020.95,10204,INE805D01034
2020-01-22,SUNTV,EQ,479.0,490.65,474.9,487.55,486.8,480.8,1946491,939576305.4,20807,INE424H01027
2020-01-22,SUPERHOUSE,EQ,98.0,98.7,95.65,96.55,96.9,97.2,3109,300852.1,100,INE712B01010
2020-01-22,SUPERSPIN,BE,3.85,3.85,3.6,3.75,3.85,3.7,23311,88105.7,48,INE662A01027
2020-01-22,SUPPETRO,EQ,186.0,195.0,186.0,188.85,188.0,185.9,20869,3957687.05,489,INE663A01017
2020-01-22,SUPRAJIT,EQ,200.6,209.8,200.6,203.15,202.0,202.95,88184,17858005.95,6986,INE399C01030
2020-01-22,SUPREMEENG,SM,20.9,21.2,20.9,21.05,21.2,20.5,8000,168400.0,2,INE319Z01013
2020-01-22,SUPREMEIND,EQ,1334.0,1334.0,1295.0,1316.7,1322.0,1324.1,39530,51941018.35,6963,INE195A01028
2020-01-22,SUPREMEINF,BE,17.5,17.5,16.7,17.5,17.5,16.7,14759,256377.8,36,INE550H01011
2020-01-22,SURANASOL,BE,8.8,8.9,8.2,8.9,8.9,8.5,65134,563886.55,124,INE272L01022
2020-01-22,SURANAT&P,EQ,3.6,4.05,3.6,4.05,4.0,3.95,17125,68367.9,57,INE130B01031
2020-01-22,SURYALAXMI,EQ,21.5,22.5,20.5,21.15,20.85,21.7,9885,208057.65,132,INE713B01026
2020-01-22,SURYAROSNI,EQ,184.1,191.1,181.85,189.15,190.2,184.85,64183,12034350.9,1713,INE335A01012
2020-01-22,SUTLEJTEX,EQ,37.05,37.8,35.3,36.2,36.2,36.8,4787,175870.7,143,INE645H01027
2020-01-22,SUVEN,BE,16.7,16.7,16.7,16.7,16.7,15.95,17097,285519.9,65,INE495B01038
2020-01-22,SUZLON,EQ,2.55,2.6,2.45,2.55,2.55,2.55,7564173,19061943.05,6153,INE040H01021
2020-01-22,SVLL,SM,101.55,101.55,101.55,101.55,101.55,101.2,1000,101550.0,1,INE00CE01017
2020-01-22,SWANENERGY,EQ,121.5,121.5,116.25,118.65,119.0,119.35,39880,4746425.55,1692,INE665A01038
2020-01-22,SWARAJENG,EQ,1310.8,1310.8,1279.0,1283.75,1280.3,1309.9,1511,1954878.55,297,INE277A01016
2020-01-22,SWELECTES,EQ,155.6,157.2,145.55,147.45,145.55,155.85,10546,1595765.85,373,INE409B01013
2020-01-22,SWSOLAR,EQ,308.95,310.0,295.25,303.15,306.0,307.1,123183,37207264.2,2492,INE00M201021
2020-01-22,SYMPHONY,EQ,1185.9,1220.0,1180.0,1200.25,1197.15,1178.05,121813,145860170.5,3330,INE225D01027
2020-01-22,SYNCOM,EQ,0.8,0.8,0.75,0.75,0.75,0.75,1501,1148.8,9,INE602K01014
2020-01-22,SYNDIBANK,EQ,27.9,27.9,27.3,27.5,27.45,27.7,410351,11292211.95,1202,INE667A01018
2020-01-22,SYNGENE,EQ,307.4,318.0,306.5,309.95,311.7,306.45,1016994,315442997.6,5170,INE398R01022
2020-01-22,TAINWALCHM,EQ,56.0,58.35,55.0,56.8,55.55,58.1,897,50955.3,88,INE123C01018
2020-01-22,TAJGVK,EQ,183.5,195.0,178.25,188.75,194.0,178.0,107167,19984228.15,2339,INE586B01026
2020-01-22,TAKE,EQ,107.0,107.8,104.8,105.8,105.85,105.5,75118,7952309.9,1007,INE142I01023
2020-01-22,TALBROAUTO,EQ,145.05,148.3,143.3,145.85,146.3,145.4,13204,1913736.25,511,INE187D01011
2020-01-22,TALWALKARS,EQ,2.85,3.05,2.85,3.05,3.05,2.95,83648,246952.8,130,INE502K01016
2020-01-22,TALWGYM,EQ,2.85,2.9,2.75,2.75,2.75,2.85,17178,47856.0,66,INE627Z01019
2020-01-22,TANLA,EQ,70.65,72.8,67.2,72.25,72.8,69.35,827396,59046113.5,2231,INE483C01032
2020-01-22,TANTIACONS,BE,1.8,1.8,1.75,1.75,1.75,1.75,67,117.3,3,INE388G01018
2020-01-22,TARMAT,EQ,26.2,27.65,25.55,25.7,25.6,27.35,411,10623.25,24,INE924H01018
2020-01-22,TASTYBITE,EQ,8951.0,9074.0,8517.15,8646.55,8555.0,8993.7,410,3597493.25,271,INE488B01017
2020-01-22,TATACHEM,EQ,750.25,759.5,746.1,748.35,748.5,749.45,762506,574165142.45,20127,INE092A01019
2020-01-22,TATACOFFEE,EQ,103.95,105.35,101.05,102.3,103.0,102.95,999521,103264255.4,7366,INE493A01027
2020-01-22,TATACOMM,EQ,449.0,455.0,442.05,448.35,447.05,447.2,127192,57118534.15,26100,INE151A01013
2020-01-22,TATAELXSI,EQ,956.5,979.0,954.5,960.85,957.0,954.7,898739,870768720.0,36685,INE670A01012
2020-01-22,TATAGLOBAL,EQ,388.85,388.85,382.2,385.05,385.0,385.8,4148230,1597842481.95,39773,INE192A01025
2020-01-22,TATAINVEST,EQ,836.7,836.7,822.35,829.65,834.0,834.7,5767,4778723.8,529,INE672A01018
2020-01-22,TATAMETALI,EQ,649.5,652.7,631.0,640.55,640.2,647.35,24399,15613479.6,1540,INE056C01010
2020-01-22,TATAMOTORS,EQ,191.95,192.5,184.25,185.6,185.6,191.4,32952072,6154945525.95,147905,INE155A01022
2020-01-22,TATAMTRDVR,EQ,79.5,79.5,76.2,77.55,77.3,78.6,4994625,386199384.3,20192,IN9155A01020
2020-01-22,TATAPOWER,EQ,59.9,60.0,58.9,59.15,59.35,59.55,8871316,525619373.5,29180,INE245A01021
2020-01-22,TATASTEEL,EQ,478.65,479.85,473.2,475.05,474.15,476.15,7662171,3651519780.4,87905,INE081A01012
2020-01-22,TATASTLBSL,EQ,30.2,30.65,30.1,30.3,30.15,30.15,1908709,58054051.35,1411,INE824B01021
2020-01-22,TATASTLLP,EQ,438.0,440.0,428.35,430.7,430.25,433.5,21056,9120182.0,921,INE674A01014
2020-01-22,TBZ,EQ,38.8,40.8,38.1,38.75,38.55,39.15,150253,5873676.95,1233,INE760L01018
2020-01-22,TCI,EQ,266.05,268.05,265.1,266.3,267.0,266.2,4980,1327490.85,224,INE688A01022
2020-01-22,TCIDEVELOP,EQ,370.15,370.15,370.15,370.15,370.15,370.05,1,370.15,1,INE662L01016
2020-01-22,TCIEXP,EQ,744.95,752.0,736.25,745.3,745.3,733.4,4430,3285122.55,404,INE586V01016
2020-01-22,TCIFINANCE,EQ,8.25,8.6,8.25,8.45,8.45,8.45,4848,40592.45,44,INE911B01018
2020-01-22,TCNSBRANDS,EQ,592.95,594.95,586.95,591.05,592.35,588.65,2655,1569179.85,260,INE778U01029
2020-01-22,TCPLPACK,EQ,290.95,300.0,281.35,297.05,300.0,290.75,8385,2443405.95,265,INE822C01015
2020-01-22,TCS,EQ,2181.0,2210.0,2173.7,2206.9,2209.8,2171.05,1773686,3900137863.2,109240,INE467B01029
2020-01-22,TDPOWERSYS,EQ,145.05,147.8,142.2,145.75,147.5,145.0,7613,1103702.6,207,INE419M01019
2020-01-22,TEAMLEASE,EQ,2780.0,2780.0,2639.1,2693.15,2690.0,2731.0,20719,55975518.5,2884,INE985S01024
2020-01-22,TECHIN,EQ,2.95,2.95,2.95,2.95,2.95,2.95,400,1180.0,1,INE778A01021
2020-01-22,TECHM,EQ,780.0,790.45,776.2,778.75,778.55,778.9,1192201,932006704.35,42351,INE669C01036
2020-01-22,TECHNOE,EQ,308.0,308.0,290.0,296.9,302.9,302.15,12012,3598321.75,3124,INE285K01026
2020-01-22,TECHNOFAB,EQ,20.35,22.4,20.35,21.95,22.4,21.4,15770,329753.05,74,INE509K01011
2020-01-22,TEJASNET,EQ,84.3,85.0,82.2,82.95,82.65,90.3,552482,46117813.65,5446,INE010J01012
2020-01-22,TERASOFT,EQ,27.55,27.55,25.1,26.4,26.8,26.8,10803,284118.3,639,INE482B01010
2020-01-22,TEXINFRA,EQ,46.65,46.65,45.1,45.5,45.15,45.8,11040,506162.5,171,INE435C01024
2020-01-22,TEXMOPIPES,EQ,16.25,16.4,16.0,16.1,16.0,16.2,16329,264592.7,115,INE141K01013
2020-01-22,TEXRAIL,EQ,40.0,40.45,38.8,39.0,39.05,39.55,348143,13798251.85,1875,INE621L01012
2020-01-22,TFCILTD,EQ,69.75,70.0,68.1,69.05,69.0,69.3,63824,4392650.55,566,INE305A01015
2020-01-22,TFL,BE,4.55,4.55,4.55,4.55,4.55,4.5,34,154.7,1,INE804H01012
2020-01-22,TGBHOTELS,EQ,3.85,3.9,3.65,3.75,3.65,3.8,6498,24808.4,28,INE797H01018
2020-01-22,THANGAMAYL,EQ,382.0,382.0,352.0,363.1,357.0,373.75,2208,810576.9,249,INE085J01014
2020-01-22,THEINVEST,EQ,127.3,127.3,123.85,124.2,123.85,125.55,2641,332002.25,141,INE924D01017
2020-01-22,THEJO,SM,504.0,504.0,504.0,504.0,504.0,480.0,400,201600.0,2,INE121N01019
2020-01-22,THEMISMED,BE,351.0,372.75,351.0,372.75,372.75,355.0,2901,1081230.1,30,INE083B01016
2020-01-22,THERMAX,EQ,1052.05,1073.3,1046.15,1059.0,1057.3,1053.15,34498,36573348.85,3542,INE152A01029
2020-01-22,THOMASCOOK,EQ,60.1,60.3,59.0,59.6,59.5,60.0,92236,5490423.6,800,INE332A01027
2020-01-22,THOMASCOTT,BE,4.2,4.2,4.2,4.2,4.2,4.2,5,21.0,1,INE480M01011
2020-01-22,THYROCARE,EQ,551.0,557.7,541.7,555.75,555.1,549.15,19592,10804752.05,1368,INE594H01019
2020-01-22,TI,BE,15.05,15.05,14.05,14.8,15.05,14.35,73209,1093081.4,255,INE133E01013
2020-01-22,TIDEWATER,EQ,4800.0,4887.85,4800.0,4827.9,4818.0,4799.6,930,4496406.05,331,INE484C01022
2020-01-22,TIIL,EQ,356.25,369.9,351.2,364.75,369.0,357.0,6506,2353276.7,219,INE545H01011
2020-01-22,TIINDIA,EQ,524.1,525.0,520.0,523.4,524.0,523.5,13525,7086595.65,2490,INE974X01010
2020-01-22,TIJARIA,EQ,7.55,7.65,7.4,7.65,7.65,7.55,617,4700.65,21,INE440L01017
2020-01-22,TIL,EQ,210.1,220.0,206.05,216.35,215.6,214.95,8753,1863194.6,528,INE806C01018
2020-01-22,TIMESGTY,EQ,30.0,31.0,30.0,31.0,31.0,29.85,1473,45365.35,15,INE289C01025
2020-01-22,TIMETECHNO,EQ,60.4,60.4,58.15,58.55,58.25,58.2,129029,7574400.15,1254,INE508G01029
2020-01-22,TIMKEN,EQ,927.35,938.0,912.65,928.35,935.0,924.4,24788,22887683.45,3487,INE325A01013
2020-01-22,TINPLATE,EQ,156.95,157.9,152.7,153.65,153.45,155.75,332591,51674262.1,4690,INE422C01014
2020-01-22,TIPSINDLTD,BE,107.1,110.3,107.1,107.55,107.5,105.05,17933,1944019.8,126,INE716B01011
2020-01-22,TIRUMALCHM,EQ,76.95,78.35,75.2,75.55,75.4,76.5,331055,25354246.8,2517,INE338A01024
2020-01-22,TITAN,EQ,1181.8,1185.95,1172.0,1177.65,1178.0,1176.2,902471,1062898487.25,47890,INE280A01028
2020-01-22,TMRVL,EQ,12.1,12.2,11.4,11.85,11.85,11.9,26483,313092.7,109,INE759V01019
2020-01-22,TNPETRO,EQ,43.5,44.0,41.3,41.8,41.9,43.25,156527,6633475.55,1135,INE148A01019
2020-01-22,TNPL,EQ,191.95,197.15,191.2,194.4,194.0,190.9,146083,28436860.05,3149,INE107A01015
2020-01-22,TNTELE,BE,1.1,1.15,1.1,1.15,1.15,1.15,600,665.0,3,INE141D01018
2020-01-22,TOKYOPLAST,EQ,73.25,76.6,73.15,75.3,74.9,73.0,9404,706011.7,130,INE932C01012
2020-01-22,TORNTPHARM,EQ,2030.0,2044.95,1992.1,2000.95,1997.0,2020.15,416190,842182799.65,15111,INE685A01028
2020-01-22,TORNTPOWER,EQ,317.85,322.4,313.1,315.95,314.5,314.3,2855704,908454092.5,27479,INE813H01021
2020-01-22,TOTAL,SM,45.0,45.9,45.0,45.9,45.9,45.6,9000,407700.0,3,INE336X01012
2020-01-22,TOUCHWOOD,EQ,80.6,80.75,80.6,80.6,80.75,84.8,262,21118.85,8,INE486Y01013
2020-01-22,TPLPLASTEH,EQ,128.05,134.0,125.0,127.25,130.0,128.45,3056,389706.4,189,INE413G01014
2020-01-22,TRANSWIND,SM,3.7,3.7,3.7,3.7,3.7,3.85,4000,14800.0,1,INE792X01016
2020-01-22,TREEHOUSE,EQ,5.85,5.85,5.6,5.75,5.75,5.6,5893,33770.3,218,INE040M01013
2020-01-22,TREJHARA,EQ,11.55,12.85,11.55,11.95,11.85,12.5,9593,118178.2,155,INE00CA01015
2020-01-22,TRENT,EQ,603.95,605.0,582.2,586.2,585.35,594.3,71955,42632793.8,3358,INE849A01020
2020-01-22,TRF,EQ,121.6,127.0,121.6,124.25,123.85,121.1,109426,13661278.15,2522,INE391D01019
2020-01-22,TRIDENT,EQ,7.2,7.25,7.1,7.15,7.2,7.15,2102469,15064903.6,2677,INE064C01022
2020-01-22,TRIGYN,EQ,52.85,53.8,51.25,51.75,52.05,52.75,20854,1094488.15,388,INE948A01012
2020-01-22,TRIL,EQ,9.0,9.15,8.8,8.85,8.9,9.05,46568,415638.6,150,INE763I01026
2020-01-22,TRITURBINE,EQ,97.35,97.5,96.1,96.65,96.25,96.7,21290,2061263.05,740,INE152M01016
2020-01-22,TRIVENI,EQ,80.05,81.0,79.3,80.4,80.4,79.3,574487,46101028.1,4863,INE256C01024
2020-01-22,TTKHLTCARE,EQ,550.0,558.0,535.5,538.1,538.0,549.15,2371,1292264.35,314,INE910C01018
2020-01-22,TTKPRESTIG,EQ,6020.6,6085.0,5984.0,6002.5,5984.0,6016.65,1475,8879197.7,795,INE690A01010
2020-01-22,TTL,EQ,45.05,46.0,43.6,44.05,43.65,44.5,7463,330518.6,192,INE592B01016
2020-01-22,TTML,EQ,2.6,2.7,2.45,2.5,2.5,2.6,1329405,3380327.1,620,INE517B01013
2020-01-22,TV18BRDCST,EQ,27.25,27.65,26.35,26.9,26.85,26.95,2712104,73174107.2,5828,INE886H01027
2020-01-22,TVSELECT,EQ,117.75,118.5,114.35,114.9,115.3,114.3,28528,3300730.95,646,INE236G01019
2020-01-22,TVSMOTOR,EQ,462.5,468.5,455.45,464.55,464.1,461.4,1201196,556903428.9,18856,INE494B01023
2020-01-22,TVSSRICHAK,EQ,1774.0,1795.0,1746.0,1754.3,1755.0,1754.7,2982,5277428.6,476,INE421C01016
2020-01-22,TVTODAY,EQ,249.9,259.0,245.0,249.45,248.0,248.65,18643,4699281.15,770,INE038F01029
2020-01-22,TWL,EQ,58.5,59.95,58.05,58.35,58.2,58.05,937151,55271079.85,5829,INE615H01020
2020-01-22,UBL,EQ,1272.55,1276.95,1263.0,1268.1,1269.5,1271.85,161744,205330440.2,6702,INE686F01025
2020-01-22,UCALFUEL,EQ,144.0,144.1,139.95,140.3,140.6,143.7,15230,2157387.55,481,INE139B01016
2020-01-22,UCOBANK,EQ,16.3,16.3,15.95,15.95,16.0,16.15,670756,10779234.8,1399,INE691A01018
2020-01-22,UFLEX,EQ,223.0,225.0,220.3,221.65,222.0,222.55,30041,6682601.35,1664,INE516A01017
2020-01-22,UFO,EQ,132.4,134.75,128.45,129.5,130.0,132.4,24929,3264735.15,763,INE527H01019
2020-01-22,UGARSUGAR,EQ,14.9,15.2,14.8,15.1,15.2,14.8,170905,2559844.2,536,INE071E01023
2020-01-22,UJAAS,EQ,4.15,4.4,4.15,4.4,4.4,4.2,458987,2012172.7,368,INE899L01022
2020-01-22,UJJIVAN,EQ,338.0,338.1,331.0,333.3,332.6,335.25,895852,299278461.4,8844,INE334L01012
2020-01-22,UJJIVANSFB,EQ,50.8,52.9,49.75,51.35,51.35,49.95,7374048,379240773.45,34916,INE551W01018
2020-01-22,ULTRACEMCO,EQ,4505.0,4540.0,4463.0,4476.95,4477.0,4483.55,359444,1619155186.65,23405,INE481G01011
2020-01-22,UMANGDAIRY,EQ,50.45,50.5,46.45,48.45,48.75,49.3,9900,477494.05,206,INE864B01027
2020-01-22,UMESLTD,EQ,0.9,0.9,0.9,0.9,0.9,0.9,1100,990.0,4,INE240C01028
2020-01-22,UNICHEMLAB,EQ,170.1,172.0,170.0,171.15,171.0,170.35,23866,4077908.85,707,INE351A01035
2020-01-22,UNIENTER,EQ,69.35,72.0,67.2,70.65,71.0,67.35,30409,2131728.15,1318,INE037A01022
2020-01-22,UNIINFO,SM,27.0,27.75,25.3,26.4,27.5,27.65,20000,534300.0,10,INE481Z01011
2020-01-22,UNIONBANK,EQ,52.0,52.2,51.3,51.5,51.35,51.75,1736721,89621451.85,5888,INE692A01016
2020-01-22,UNIPLY,EQ,12.7,13.05,12.65,12.65,12.65,13.3,132388,1680456.15,327,INE950G01023
2020-01-22,UNITECH,BE,1.3,1.3,1.3,1.3,1.3,1.25,3131881,4071445.3,478,INE694A01020
2020-01-22,UNITEDBNK,EQ,8.95,9.1,8.85,8.85,8.85,8.9,114258,1018635.8,353,INE695A01019
2020-01-22,UNITEDTEA,EQ,287.45,287.45,276.0,278.45,277.35,281.95,1207,337801.5,168,INE458F01011
2020-01-22,UNIVCABLES,EQ,179.3,181.5,177.0,178.95,179.0,176.4,9681,1737866.55,505,INE279A01012
2020-01-22,UPL,EQ,582.85,582.85,553.4,562.95,560.45,577.7,7453773,4215412373.5,109927,INE628A01036
2020-01-22,URAVI,SM,101.75,102.0,101.0,102.0,102.0,101.0,4800,488040.0,4,INE568Z01015
2020-01-22,URJA,BE,1.7,1.75,1.65,1.7,1.75,1.7,733261,1255231.15,707,INE550C01020
2020-01-22,USHAMART,EQ,25.85,26.6,25.7,25.85,25.9,26.5,836275,21703096.3,1042,INE228A01035
2020-01-22,UTINEXT50,EQ,292.35,292.35,292.0,292.0,292.0,292.35,11,3212.35,2,INF789FC1N82
2020-01-22,UTINIFTETF,EQ,1294.4,1295.0,1282.5,1288.7,1288.7,1294.55,4157,5380980.95,31,INF789FB1X41
2020-01-22,UTISENSETF,EQ,439.49,444.0,435.12,436.04,435.12,438.25,1684,734805.26,46,INF789FB1X58
2020-01-22,UTISXN50,EQ,325.99,325.99,324.99,325.07,325.15,310.0,8,2602.54,4,INF789F1AHR6
2020-01-22,UTTAMSTL,EQ,7.95,8.05,7.75,7.8,7.8,7.9,50435,396735.0,164,INE699A01011
2020-01-22,UTTAMSUGAR,EQ,118.5,121.0,118.05,119.8,120.0,117.75,141930,16951100.4,2143,INE786F01031
2020-01-22,UVSL,EQ,0.1,0.15,0.1,0.1,0.1,0.1,4521571,494618.75,711,INE292A01023
2020-01-22,V2RETAIL,EQ,123.0,127.0,118.5,119.2,119.0,122.5,794013,97976538.35,11298,INE945H01013
